ID_cliente;Nombre_cliente;País;Email;Teléfono
887;Cliente_887;Japón;cliente887@mail.com;+56 9 95217181
888;Cliente_888;Brasil;cliente888@mail.com;+56 9 82882724
889;Cliente_889;EEUU;cliente889@mail.com;+56 9 18226029
890;Cliente_890;China;cliente890@mail.com;+56 9 75426628
891;Cliente_891;España;cliente891@mail.com;+56 9 17970732
892;Cliente_892;Brasil;cliente892@mail.com;+56 9 53624305
893;Cliente_893;Brasil;cliente893@mail.com;+56 9 26361218
894;Cliente_894;Brasil;cliente894@mail.com;+56 9 71562564
895;Cliente_895;Brasil;cliente895@mail.com;+56 9 48648760
896;Cliente_896;EEUU;cliente896@mail.com;+56 9 80268239
897;Cliente_897;España;cliente897@mail.com;+56 9 36775367
898;Cliente_898;España;cliente898@mail.com;+56 9 75520717
899;Cliente_899;China;cliente899@mail.com;+56 9 29055781
900;Cliente_900;Japón;cliente900@mail.com;+56 9 25846216
901;Cliente_901;Brasil;cliente901@mail.com;+56 9 43419911
902;Cliente_902;España;cliente902@mail.com;+56 9 10992449
903;Cliente_903;Brasil;cliente903@mail.com;+56 9 98590607
904;Cliente_904;Japón;cliente904@mail.com;+56 9 97337033
905;Cliente_905;EEUU;cliente905@mail.com;+56 9 40953100
906;Cliente_906;China;cliente906@mail.com;+56 9 59412873
907;Cliente_907;China;cliente907@mail.com;+56 9 49258612
908;Cliente_908;China;cliente908@mail.com;+56 9 30429533
909;Cliente_909;EEUU;cliente909@mail.com;+56 9 49753305
910;Cliente_910;Japón;cliente910@mail.com;+56 9 11058950
911;Cliente_911;Japón;cliente911@mail.com;+56 9 27188707
912;Cliente_912;China;cliente912@mail.com;+56 9 88268115
913;Cliente_913;Japón;cliente913@mail.com;+56 9 68093095
914;Cliente_914;España;cliente914@mail.com;+56 9 49032383
915;Cliente_915;Japón;cliente915@mail.com;+56 9 73568150
916;Cliente_916;Brasil;cliente916@mail.com;+56 9 56676079
917;Cliente_917;Brasil;cliente917@mail.com;+56 9 25528458
918;Cliente_918;China;cliente918@mail.com;+56 9 60150096
919;Cliente_919;Brasil;cliente919@mail.com;+56 9 86638980
920;Cliente_920;EEUU;cliente920@mail.com;+56 9 14438639
921;Cliente_921;China;cliente921@mail.com;+56 9 80313848
922;Cliente_922;EEUU;cliente922@mail.com;+56 9 71010735
923;Cliente_923;Brasil;cliente923@mail.com;+56 9 71409163
924;Cliente_924;EEUU;cliente924@mail.com;+56 9 43094484
925;Cliente_925;EEUU;cliente925@mail.com;+56 9 17094553
926;Cliente_926;Japón;cliente926@mail.com;+56 9 42480308
927;Cliente_927;Japón;cliente927@mail.com;+56 9 59523704
928;Cliente_928;EEUU;cliente928@mail.com;+56 9 14035147
929;Cliente_929;Brasil;cliente929@mail.com;+56 9 11121207
930;Cliente_930;China;cliente930@mail.com;+56 9 54384585
931;Cliente_931;Japón;cliente931@mail.com;+56 9 16390347
932;Cliente_932;Brasil;cliente932@mail.com;+56 9 46110866
933;Cliente_933;Japón;cliente933@mail.com;+56 9 83871001
934;Cliente_934;Brasil;cliente934@mail.com;+56 9 23690493
935;Cliente_935;Brasil;cliente935@mail.com;+56 9 71805353
936;Cliente_936;Japón;cliente936@mail.com;+56 9 80165182
937;Cliente_937;EEUU;cliente937@mail.com;+56 9 49878239
938;Cliente_938;Brasil;cliente938@mail.com;+56 9 55220903
939;Cliente_939;Brasil;cliente939@mail.com;+56 9 43362199
940;Cliente_940;China;cliente940@mail.com;+56 9 16792730
941;Cliente_941;Japón;cliente941@mail.com;+56 9 77792862
942;Cliente_942;Japón;cliente942@mail.com;+56 9 21561520
943;Cliente_943;China;cliente943@mail.com;+56 9 88905922
944;Cliente_944;Japón;correo_invalido;+56 9 56258120
945;Cliente_945;España;cliente945@mail.com;+56 9 82564807
946;Cliente_946;China;cliente946@mail.com;+56 9 47197936
947;Cliente_947;China;cliente947@mail.com;+56 9 24588344
948;Cliente_948;España;cliente948@mail.com;+56 9 63459773
949;Cliente_949;Brasil;cliente949@mail.com;+56 9 48718809
950;Cliente_950;Japón;cliente950@mail.com;+56 9 44244555
951;Cliente_951;España;cliente951@mail.com;+56 9 76976191
952;Cliente_952;EEUU;cliente952@mail.com;+56 9 71884911
953;Cliente_953;España;cliente953@mail.com;+56 9 15730145
954;Cliente_954;China;cliente954@mail.com;+56 9 22350790
955;Cliente_955;Japón;cliente955@mail.com;+56 9 52241903
956;Cliente_956;Brasil;cliente956@mail.com;+56 9 35482092
957;Cliente_957;España;cliente957@mail.com;+56 9 10020083
958;Cliente_958;China;cliente958@mail.com;+56 9 79505387
959;Cliente_959;Brasil;cliente959@mail.com;+56 9 56933818
960;Cliente_960;EEUU;cliente960@mail.com;+56 9 67329980
961;Cliente_961;China;cliente961@mail.com;+56 9 23026653
962;Cliente_962;España;cliente962@mail.com;+56 9 14283503
963;Cliente_963;España;cliente963@mail.com;+56 9 80262957
964;Cliente_964;Brasil;cliente964@mail.com;+56 9 20493364
965;Cliente_965;Brasil;cliente965@mail.com;+56 9 54299255
966;Cliente_966;Brasil;cliente966@mail.com;+56 9 20163078
967;Cliente_967;Japón;cliente967@mail.com;+56 9 88393354
968;Cliente_968;China;cliente968@mail.com;+56 9 37405034
969;Cliente_969;España;cliente969@mail.com;+56 9 79635336
970;Cliente_970;EEUU;cliente970@mail.com;+56 9 92289881
971;Cliente_971;EEUU;cliente971@mail.com;+56 9 96619403
972;Cliente_972;España;cliente972@mail.com;+56 9 28049698
973;Cliente_973;España;cliente973@mail.com;+56 9 67042525
974;Cliente_974;España;cliente974@mail.com;+56 9 66537028
975;Cliente_975;EEUU;cliente975@mail.com;+56 9 39719655
976;Cliente_976;EEUU;cliente976@mail.com;+56 9 55920387
977;Cliente_977;Japón;cliente977@mail.com;+56 9 75999628
978;Cliente_978;Japón;cliente978@mail.com;+56 9 80678313
979;Cliente_979;China;cliente979@mail.com;+56 9 14490453
980;Cliente_980;Japón;cliente980@mail.com;+56 9 54995610
981;Cliente_981;Japón;cliente981@mail.com;+56 9 20933986
982;Cliente_982;Japón;cliente982@mail.com;+56 9 42694336
983;Cliente_983;Japón;cliente983@mail.com;+56 9 16574427
984;Cliente_984;Japón;cliente984@mail.com;+56 9 47100341
985;Cliente_985;China;cliente985@mail.com;+56 9 52935509
986;Cliente_986;EEUU;cliente986@mail.com;+56 9 41529025
987;Cliente_987;Brasil;cliente987@mail.com;+56 9 55923881
988;Cliente_988;España;cliente988@mail.com;+56 9 87895861
989;Cliente_989;España;cliente989@mail.com;+56 9 58521497
990;Cliente_990;China;cliente990@mail.com;+56 9 50872318
991;Cliente_991;Japón;cliente991@mail.com;+56 9 10601928
992;Cliente_992;EEUU;cliente992@mail.com;+56 9 17951282
993;Cliente_993;Japón;cliente993@mail.com;+56 9 56591324
994;Cliente_994;Japón;cliente994@mail.com;+56 9 63674208
995;Cliente_995;Japón;cliente995@mail.com;+56 9 92492941
996;Cliente_996;España;cliente996@mail.com;+56 9 55321815
997;Cliente_997;EEUU;cliente997@mail.com;+56 9 49099175
998;Cliente_998;China;cliente998@mail.com;+56 9 25494616
999;Cliente_999;Brasil;cliente999@mail.com;+56 9 68517350
1000;Cliente_1000;España;cliente1000@mail.com;+56 9 75136758
1001;Cliente_1001;Brasil;cliente1001@mail.com;+56 9 33315975
1002;Cliente_1002;China;cliente1002@mail.com;+56 9 44518542
1003;Cliente_1003;EEUU;cliente1003@mail.com;+56 9 73328332
1004;Cliente_1004;China;cliente1004@mail.com;+56 9 22906800
1005;Cliente_1005;EEUU;cliente1005@mail.com;+56 9 29653212
1006;Cliente_1006;Japón;cliente1006@mail.com;+56 9 73080126
1007;Cliente_1007;Brasil;cliente1007@mail.com;+56 9 35848671
1008;Cliente_1008;España;cliente1008@mail.com;+56 9 57618780
1009;Cliente_1009;Brasil;cliente1009@mail.com;+56 9 88422128
1010;Cliente_1010;Japón;cliente1010@mail.com;+56 9 63625973
1011;Cliente_1011;China;cliente1011@mail.com;+56 9 24881488
1012;Cliente_1012;Brasil;cliente1012@mail.com;+56 9 87644232
1013;Cliente_1013;Japón;cliente1013@mail.com;+56 9 31801675
1014;Cliente_1014;Brasil;correo_invalido;+56 9 38671464
1015;Cliente_1015;China;cliente1015@mail.com;+56 9 35400309
1016;Cliente_1016;EEUU;cliente1016@mail.com;+56 9 10607639
1017;Cliente_1017;Brasil;cliente1017@mail.com;+56 9 12489171
1018;Cliente_1018;China;cliente1018@mail.com;+56 9 89100505
1019;Cliente_1019;EEUU;cliente1019@mail.com;+56 9 25066445
1020;Cliente_1020;China;cliente1020@mail.com;+56 9 16178603
1021;Cliente_1021;Brasil;cliente1021@mail.com;+56 9 27864546
1022;Cliente_1022;España;cliente1022@mail.com;+56 9 69611626
1023;Cliente_1023;España;cliente1023@mail.com;+56 9 73885902
1024;Cliente_1024;Japón;cliente1024@mail.com;+56 9 83797409
1025;Cliente_1025;Brasil;cliente1025@mail.com;+56 9 47251201
1026;Cliente_1026;España;cliente1026@mail.com;+56 9 42364581
1027;Cliente_1027;Japón;cliente1027@mail.com;+56 9 67708434
1028;Cliente_1028;España;cliente1028@mail.com;+56 9 35960714
1029;Cliente_1029;China;cliente1029@mail.com;+56 9 33709640
1030;Cliente_1030;Japón;cliente1030@mail.com;+56 9 87668458
1031;Cliente_1031;Japón;cliente1031@mail.com;+56 9 44512899
1032;Cliente_1032;China;cliente1032@mail.com;+56 9 38977860
1033;Cliente_1033;España;cliente1033@mail.com;+56 9 27408730
1034;Cliente_1034;EEUU;cliente1034@mail.com;+56 9 29481154
1035;Cliente_1035;China;cliente1035@mail.com;+56 9 33633741
1036;Cliente_1036;EEUU;cliente1036@mail.com;+56 9 80238383
1037;Cliente_1037;China;cliente1037@mail.com;+56 9 37128112
1038;Cliente_1038;EEUU;cliente1038@mail.com;+56 9 37383965
1039;Cliente_1039;España;cliente1039@mail.com;+56 9 91117828
1040;Cliente_1040;Japón;cliente1040@mail.com;+56 9 93553466
1041;Cliente_1041;Japón;cliente1041@mail.com;+56 9 83844445
1042;Cliente_1042;España;cliente1042@mail.com;+56 9 89767318
1043;Cliente_1043;España;correo_invalido;+56 9 99853709
1044;Cliente_1044;Brasil;cliente1044@mail.com;+56 9 31809466
1045;Cliente_1045;China;cliente1045@mail.com;+56 9 82260649
1046;Cliente_1046;EEUU;cliente1046@mail.com;+56 9 62912799
1047;Cliente_1047;Brasil;cliente1047@mail.com;+56 9 87546193
1048;Cliente_1048;Japón;cliente1048@mail.com;+56 9 85504286
1049;Cliente_1049;Brasil;cliente1049@mail.com;+56 9 56175570
1050;Cliente_1050;Japón;cliente1050@mail.com;+56 9 78652593
1051;Cliente_1051;EEUU;cliente1051@mail.com;+56 9 53085897
1052;Cliente_1052;China;cliente1052@mail.com;+56 9 51878684
1053;Cliente_1053;España;cliente1053@mail.com;+56 9 36689369
1054;Cliente_1054;EEUU;cliente1054@mail.com;+56 9 91433555
1055;Cliente_1055;Brasil;cliente1055@mail.com;+56 9 56924600
1056;Cliente_1056;Brasil;cliente1056@mail.com;+56 9 57318651
1057;Cliente_1057;China;cliente1057@mail.com;+56 9 86255395
1058;Cliente_1058;Brasil;cliente1058@mail.com;+56 9 43143419
1059;Cliente_1059;Japón;cliente1059@mail.com;+56 9 82189107
1060;Cliente_1060;Brasil;cliente1060@mail.com;+56 9 35124842
1061;Cliente_1061;China;cliente1061@mail.com;+56 9 12520225
1062;Cliente_1062;Brasil;cliente1062@mail.com;+56 9 61038724
1063;Cliente_1063;España;cliente1063@mail.com;+56 9 19094103
1064;Cliente_1064;España;cliente1064@mail.com;+56 9 82291119
1065;Cliente_1065;China;cliente1065@mail.com;+56 9 85684622
1066;Cliente_1066;EEUU;cliente1066@mail.com;+56 9 94601769
1067;Cliente_1067;EEUU;cliente1067@mail.com;+56 9 59138851
1068;Cliente_1068;China;cliente1068@mail.com;+56 9 27730465
1069;Cliente_1069;España;cliente1069@mail.com;+56 9 11388156
1070;Cliente_1070;España;cliente1070@mail.com;+56 9 23787409
1071;Cliente_1071;Japón;cliente1071@mail.com;+56 9 39409878
1072;Cliente_1072;Brasil;cliente1072@mail.com;+56 9 85452248
1073;Cliente_1073;España;cliente1073@mail.com;+56 9 99040069
1074;Cliente_1074;EEUU;cliente1074@mail.com;+56 9 77029224
1075;Cliente_1075;España;cliente1075@mail.com;+56 9 27047327
1076;Cliente_1076;EEUU;cliente1076@mail.com;+56 9 35241187
1077;Cliente_1077;España;cliente1077@mail.com;+56 9 83567215
1078;Cliente_1078;España;cliente1078@mail.com;+56 9 96705904
1079;Cliente_1079;Japón;cliente1079@mail.com;+56 9 93772212
1080;Cliente_1080;Brasil;cliente1080@mail.com;+56 9 16207544
1081;Cliente_1081;España;cliente1081@mail.com;+56 9 46320623
1082;Cliente_1082;EEUU;cliente1082@mail.com;+56 9 48193456
1083;Cliente_1083;Japón;cliente1083@mail.com;+56 9 36286738
1084;Cliente_1084;EEUU;cliente1084@mail.com;+56 9 52580576
1085;Cliente_1085;España;cliente1085@mail.com;+56 9 48427047
1086;Cliente_1086;España;cliente1086@mail.com;+56 9 36510722
1087;Cliente_1087;Brasil;cliente1087@mail.com;+56 9 50476233
1088;Cliente_1088;España;cliente1088@mail.com;+56 9 84597939
1089;Cliente_1089;Brasil;cliente1089@mail.com;+56 9 62900291
1090;Cliente_1090;Japón;cliente1090@mail.com;+56 9 11616743
1091;Cliente_1091;España;cliente1091@mail.com;+56 9 69628644
1092;Cliente_1092;Japón;cliente1092@mail.com;+56 9 61870248
1093;Cliente_1093;Japón;cliente1093@mail.com;+56 9 67364219
1094;Cliente_1094;Brasil;cliente1094@mail.com;+56 9 28172735
1095;Cliente_1095;EEUU;cliente1095@mail.com;+56 9 90119411
1096;Cliente_1096;EEUU;cliente1096@mail.com;+56 9 23599919
1097;Cliente_1097;Japón;cliente1097@mail.com;+56 9 41018918
1098;Cliente_1098;Brasil;cliente1098@mail.com;+56 9 34036157
1099;Cliente_1099;EEUU;cliente1099@mail.com;+56 9 60279204
1100;Cliente_1100;España;cliente1100@mail.com;+56 9 36944322
1101;Cliente_1101;Brasil;cliente1101@mail.com;+56 9 48640307
1102;Cliente_1102;China;cliente1102@mail.com;+56 9 14380610
1103;Cliente_1103;Brasil;cliente1103@mail.com;+56 9 81186569
1104;Cliente_1104;EEUU;cliente1104@mail.com;+56 9 12027494
1105;Cliente_1105;Japón;cliente1105@mail.com;+56 9 21439598
1106;Cliente_1106;EEUU;cliente1106@mail.com;+56 9 21394855
1107;Cliente_1107;España;cliente1107@mail.com;+56 9 14757376
1108;Cliente_1108;Japón;cliente1108@mail.com;+56 9 54660325
1109;Cliente_1109;Japón;cliente1109@mail.com;+56 9 76049526
1110;Cliente_1110;España;cliente1110@mail.com;+56 9 83372887
1111;Cliente_1111;EEUU;cliente1111@mail.com;+56 9 63431640
1112;Cliente_1112;Brasil;cliente1112@mail.com;+56 9 44793589
1113;Cliente_1113;Brasil;cliente1113@mail.com;+56 9 60847222
1114;Cliente_1114;EEUU;cliente1114@mail.com;+56 9 71655725
1115;Cliente_1115;China;cliente1115@mail.com;+56 9 31351997
1116;Cliente_1116;Japón;cliente1116@mail.com;+56 9 29190221
1117;Cliente_1117;Brasil;cliente1117@mail.com;+56 9 77367048
1118;Cliente_1118;EEUU;cliente1118@mail.com;+56 9 82734230
1119;Cliente_1119;China;cliente1119@mail.com;+56 9 55925713
1120;Cliente_1120;Japón;cliente1120@mail.com;+56 9 50185483
1121;Cliente_1121;Brasil;cliente1121@mail.com;+56 9 24884498
1122;Cliente_1122;Japón;cliente1122@mail.com;+56 9 12010343
1123;Cliente_1123;España;cliente1123@mail.com;+56 9 34685592
1124;Cliente_1124;España;cliente1124@mail.com;+56 9 99624978
1125;Cliente_1125;Brasil;cliente1125@mail.com;+56 9 85789554
1126;Cliente_1126;España;cliente1126@mail.com;+56 9 26325205
1127;Cliente_1127;Brasil;cliente1127@mail.com;+56 9 88175802
1128;Cliente_1128;Japón;cliente1128@mail.com;+56 9 85255087
1129;Cliente_1129;China;cliente1129@mail.com;+56 9 16731106
1130;Cliente_1130;EEUU;cliente1130@mail.com;+56 9 51768145
1131;Cliente_1131;España;cliente1131@mail.com;+56 9 43351033
1132;Cliente_1132;España;cliente1132@mail.com;+56 9 72010151
1133;Cliente_1133;Japón;cliente1133@mail.com;+56 9 29064944
1134;Cliente_1134;España;cliente1134@mail.com;+56 9 92735804
1135;Cliente_1135;Japón;cliente1135@mail.com;+56 9 17846536
1136;Cliente_1136;EEUU;cliente1136@mail.com;+56 9 74917658
1137;Cliente_1137;Japón;cliente1137@mail.com;+56 9 52880906
1138;Cliente_1138;Brasil;cliente1138@mail.com;+56 9 41669217
1139;Cliente_1139;EEUU;cliente1139@mail.com;+56 9 87679877
1140;Cliente_1140;EEUU;cliente1140@mail.com;+56 9 85870543
1141;Cliente_1141;EEUU;cliente1141@mail.com;+56 9 21875422
1142;Cliente_1142;EEUU;cliente1142@mail.com;+56 9 90612980
1143;Cliente_1143;Japón;cliente1143@mail.com;+56 9 44769866
1144;Cliente_1144;China;cliente1144@mail.com;+56 9 80158810
1145;Cliente_1145;Japón;cliente1145@mail.com;+56 9 30790063
1146;Cliente_1146;Brasil;cliente1146@mail.com;+56 9 31900968
1147;Cliente_1147;EEUU;cliente1147@mail.com;+56 9 52045970
1148;Cliente_1148;China;cliente1148@mail.com;+56 9 85414622
1149;Cliente_1149;EEUU;cliente1149@mail.com;+56 9 25704438
1150;Cliente_1150;Japón;cliente1150@mail.com;+56 9 26142484
1151;Cliente_1151;EEUU;cliente1151@mail.com;+56 9 41915566
1152;Cliente_1152;Japón;cliente1152@mail.com;+56 9 66732190
1153;Cliente_1153;China;cliente1153@mail.com;+56 9 71365455
1154;Cliente_1154;China;cliente1154@mail.com;+56 9 27045234
1155;Cliente_1155;China;cliente1155@mail.com;+56 9 27046275
1156;Cliente_1156;España;cliente1156@mail.com;+56 9 99375203
1157;Cliente_1157;Japón;cliente1157@mail.com;+56 9 30476234
1158;Cliente_1158;Brasil;cliente1158@mail.com;+56 9 94107431
1159;Cliente_1159;EEUU;cliente1159@mail.com;+56 9 49430201
1160;Cliente_1160;EEUU;cliente1160@mail.com;+56 9 77637470
1161;Cliente_1161;EEUU;cliente1161@mail.com;+56 9 53754283
1162;Cliente_1162;España;cliente1162@mail.com;+56 9 18230956
1163;Cliente_1163;EEUU;cliente1163@mail.com;+56 9 18073148
1164;Cliente_1164;EEUU;cliente1164@mail.com;+56 9 25863498
1165;Cliente_1165;Japón;cliente1165@mail.com;+56 9 91943306
1166;Cliente_1166;Brasil;cliente1166@mail.com;+56 9 16331057
1167;Cliente_1167;Brasil;cliente1167@mail.com;+56 9 23674611
1168;Cliente_1168;EEUU;cliente1168@mail.com;+56 9 37176741
1169;Cliente_1169;China;cliente1169@mail.com;+56 9 87677287
1170;Cliente_1170;España;cliente1170@mail.com;+56 9 70452359
1171;Cliente_1171;Brasil;cliente1171@mail.com;+56 9 89868446
1172;Cliente_1172;EEUU;cliente1172@mail.com;+56 9 66973897
1173;Cliente_1173;EEUU;cliente1173@mail.com;+56 9 27772527
1174;Cliente_1174;EEUU;cliente1174@mail.com;+56 9 56228250
1175;Cliente_1175;China;correo_invalido;+56 9 23132757
1176;Cliente_1176;China;cliente1176@mail.com;+56 9 90452701
1177;Cliente_1177;Japón;cliente1177@mail.com;+56 9 32295811
1178;Cliente_1178;Brasil;cliente1178@mail.com;+56 9 62041671
1179;Cliente_1179;Japón;cliente1179@mail.com;+56 9 72235500
1180;Cliente_1180;Brasil;cliente1180@mail.com;+56 9 35617025
1181;Cliente_1181;EEUU;cliente1181@mail.com;+56 9 50112261
1182;Cliente_1182;EEUU;cliente1182@mail.com;+56 9 40224926
1183;Cliente_1183;Japón;correo_invalido;+56 9 15262618
1184;Cliente_1184;Japón;cliente1184@mail.com;+56 9 41338254
1185;Cliente_1185;Japón;cliente1185@mail.com;+56 9 70350474
1186;Cliente_1186;EEUU;cliente1186@mail.com;+56 9 72447435
1187;Cliente_1187;España;cliente1187@mail.com;+56 9 94669449
1188;Cliente_1188;Brasil;cliente1188@mail.com;+56 9 76151203
1189;Cliente_1189;Brasil;cliente1189@mail.com;+56 9 24708019
1190;Cliente_1190;China;cliente1190@mail.com;+56 9 92957874
1191;Cliente_1191;España;correo_invalido;+56 9 19147651
1192;Cliente_1192;China;cliente1192@mail.com;+56 9 76691023
1193;Cliente_1193;EEUU;cliente1193@mail.com;+56 9 84772069
1194;Cliente_1194;España;cliente1194@mail.com;+56 9 69687435
1195;Cliente_1195;España;cliente1195@mail.com;+56 9 96768686
1196;Cliente_1196;China;cliente1196@mail.com;+56 9 12238934
1197;Cliente_1197;EEUU;cliente1197@mail.com;+56 9 80804712
1198;Cliente_1198;China;cliente1198@mail.com;+56 9 14834134
1199;Cliente_1199;EEUU;cliente1199@mail.com;+56 9 71118126
1200;Cliente_1200;EEUU;cliente1200@mail.com;+56 9 43702918
1201;Cliente_1201;Brasil;cliente1201@mail.com;+56 9 16290570
1202;Cliente_1202;China;cliente1202@mail.com;+56 9 79335522
1203;Cliente_1203;Brasil;cliente1203@mail.com;+56 9 90848184
1204;Cliente_1204;España;cliente1204@mail.com;+56 9 48765100
1205;Cliente_1205;España;cliente1205@mail.com;+56 9 38072381
1206;Cliente_1206;España;cliente1206@mail.com;+56 9 27105368
1207;Cliente_1207;Japón;cliente1207@mail.com;+56 9 22820861
1208;Cliente_1208;España;cliente1208@mail.com;+56 9 93821938
1209;Cliente_1209;España;cliente1209@mail.com;+56 9 35867402
1210;Cliente_1210;España;cliente1210@mail.com;+56 9 60467260
1211;Cliente_1211;España;cliente1211@mail.com;+56 9 50714745
1212;Cliente_1212;EEUU;cliente1212@mail.com;+56 9 98771826
1213;Cliente_1213;Brasil;cliente1213@mail.com;+56 9 91922530
1214;Cliente_1214;Japón;cliente1214@mail.com;+56 9 97362904
1215;Cliente_1215;Brasil;cliente1215@mail.com;+56 9 34015952
1216;Cliente_1216;España;cliente1216@mail.com;+56 9 66663307
1217;Cliente_1217;Japón;cliente1217@mail.com;+56 9 10498489
1218;Cliente_1218;China;cliente1218@mail.com;+56 9 21394929
1219;Cliente_1219;China;cliente1219@mail.com;+56 9 40873221
1220;Cliente_1220;EEUU;cliente1220@mail.com;+56 9 46655445
1221;Cliente_1221;China;cliente1221@mail.com;+56 9 66012536
1222;Cliente_1222;Brasil;cliente1222@mail.com;+56 9 65128194
1223;Cliente_1223;China;cliente1223@mail.com;+56 9 96176385
1224;Cliente_1224;EEUU;cliente1224@mail.com;+56 9 87664716
1225;Cliente_1225;España;cliente1225@mail.com;+56 9 50829278
1226;Cliente_1226;Japón;cliente1226@mail.com;+56 9 36623201
1227;Cliente_1227;Japón;cliente1227@mail.com;+56 9 38396216
1228;Cliente_1228;España;cliente1228@mail.com;+56 9 48923247
1229;Cliente_1229;EEUU;cliente1229@mail.com;+56 9 35857547
1230;Cliente_1230;EEUU;cliente1230@mail.com;+56 9 73161010
1231;Cliente_1231;China;cliente1231@mail.com;+56 9 39198617
1232;Cliente_1232;China;cliente1232@mail.com;+56 9 57028457
1233;Cliente_1233;España;cliente1233@mail.com;+56 9 83784035
1234;Cliente_1234;EEUU;cliente1234@mail.com;+56 9 48063253
1235;Cliente_1235;España;cliente1235@mail.com;+56 9 17969955
1236;Cliente_1236;España;cliente1236@mail.com;+56 9 81246617
1237;Cliente_1237;España;cliente1237@mail.com;+56 9 17373361
1238;Cliente_1238;China;cliente1238@mail.com;+56 9 95318028
1239;Cliente_1239;Japón;cliente1239@mail.com;+56 9 59470657
1240;Cliente_1240;EEUU;cliente1240@mail.com;+56 9 92221224
1241;Cliente_1241;China;cliente1241@mail.com;+56 9 43747367
1242;Cliente_1242;EEUU;cliente1242@mail.com;+56 9 92496001
1243;Cliente_1243;España;cliente1243@mail.com;+56 9 46528101
1244;Cliente_1244;China;cliente1244@mail.com;+56 9 37712555
1245;Cliente_1245;EEUU;cliente1245@mail.com;+56 9 16496488
1246;Cliente_1246;China;cliente1246@mail.com;+56 9 39404322
1247;Cliente_1247;Brasil;cliente1247@mail.com;+56 9 60157893
1248;Cliente_1248;Japón;cliente1248@mail.com;+56 9 56936885
1249;Cliente_1249;Brasil;cliente1249@mail.com;+56 9 69911150
1250;Cliente_1250;Japón;cliente1250@mail.com;+56 9 96419071
1251;Cliente_1251;Japón;cliente1251@mail.com;+56 9 27671424
1252;Cliente_1252;Japón;cliente1252@mail.com;+56 9 75765710
1253;Cliente_1253;China;cliente1253@mail.com;+56 9 68484917
1254;Cliente_1254;Brasil;cliente1254@mail.com;+56 9 56206855
1255;Cliente_1255;EEUU;cliente1255@mail.com;+56 9 44827590
1256;Cliente_1256;China;cliente1256@mail.com;+56 9 59843647
1257;Cliente_1257;Brasil;cliente1257@mail.com;+56 9 93061946
1258;Cliente_1258;Brasil;cliente1258@mail.com;+56 9 86415972
1259;Cliente_1259;España;cliente1259@mail.com;+56 9 72796571
1260;Cliente_1260;EEUU;cliente1260@mail.com;+56 9 33208779
1261;Cliente_1261;Japón;cliente1261@mail.com;+56 9 78652744
1262;Cliente_1262;Brasil;cliente1262@mail.com;+56 9 40655152
1263;Cliente_1263;Japón;cliente1263@mail.com;+56 9 99927143
1264;Cliente_1264;EEUU;cliente1264@mail.com;+56 9 60156415
1265;Cliente_1265;China;cliente1265@mail.com;+56 9 41873133
1266;Cliente_1266;Japón;cliente1266@mail.com;+56 9 83267543
1267;Cliente_1267;Brasil;cliente1267@mail.com;+56 9 36955316
1268;Cliente_1268;Brasil;cliente1268@mail.com;+56 9 92421099
1269;Cliente_1269;Brasil;cliente1269@mail.com;+56 9 77552157
1270;Cliente_1270;EEUU;cliente1270@mail.com;+56 9 84123368
1271;Cliente_1271;EEUU;cliente1271@mail.com;+56 9 36731842
1272;Cliente_1272;EEUU;cliente1272@mail.com;+56 9 31694970
1273;Cliente_1273;China;cliente1273@mail.com;+56 9 63001166
1274;Cliente_1274;Japón;cliente1274@mail.com;+56 9 36739014
1275;Cliente_1275;China;cliente1275@mail.com;+56 9 84794316
1276;Cliente_1276;Brasil;cliente1276@mail.com;+56 9 22788712
1277;Cliente_1277;Japón;cliente1277@mail.com;+56 9 57321366
1278;Cliente_1278;Japón;cliente1278@mail.com;+56 9 91213562
1279;Cliente_1279;España;cliente1279@mail.com;+56 9 77971162
1280;Cliente_1280;España;cliente1280@mail.com;+56 9 67310281
1281;Cliente_1281;Brasil;cliente1281@mail.com;+56 9 70447825
1282;Cliente_1282;EEUU;cliente1282@mail.com;+56 9 10739885
1283;Cliente_1283;Japón;cliente1283@mail.com;+56 9 96877882
1284;Cliente_1284;España;cliente1284@mail.com;+56 9 92317122
1285;Cliente_1285;España;cliente1285@mail.com;+56 9 88716466
1286;Cliente_1286;China;cliente1286@mail.com;+56 9 46059948
1287;Cliente_1287;Japón;cliente1287@mail.com;+56 9 40854557
1288;Cliente_1288;Brasil;cliente1288@mail.com;+56 9 57935233
1289;Cliente_1289;China;cliente1289@mail.com;+56 9 24171195
1290;Cliente_1290;Brasil;cliente1290@mail.com;+56 9 10334999
1291;Cliente_1291;China;cliente1291@mail.com;+56 9 49337115
1292;Cliente_1292;EEUU;cliente1292@mail.com;+56 9 28886887
1293;Cliente_1293;España;cliente1293@mail.com;+56 9 39728813
1294;Cliente_1294;China;cliente1294@mail.com;+56 9 79886504
1295;Cliente_1295;Japón;cliente1295@mail.com;+56 9 59545675
1296;Cliente_1296;China;cliente1296@mail.com;+56 9 39452935
1297;Cliente_1297;España;cliente1297@mail.com;+56 9 42590931
1298;Cliente_1298;España;cliente1298@mail.com;+56 9 44713237
1299;Cliente_1299;Japón;cliente1299@mail.com;+56 9 30879292
